Year,Site,Plot,Subplot,Species_name,Number,DPM_Height,Fencing,Treatment,
2024,D,5,Z2,Eragrostis cylindriflora,1,7.8,Unfenced,THF,
2024,D,5,Z2,Eragrostis gummiflua,2,7.8,Unfenced,THF,
2024,D,5,Z2,Aristida diffusa,5,4.5,Unfenced,THF,
2024,D,5,Z2,Enteropogon macrostachyus,2,4.2,Unfenced,THF,
2024,D,5,Z2,Heteropogon contortus,4,4.6,Unfenced,THF,
2024,D,5,Z2,Urochloa nigropedata,1,4.9,Unfenced,THF,
2024,D,5,Z2,Enteropogon macrostachyus,1,2.9,Unfenced,THF,
2024,D,5,Z2,Urochloa nigropedata,1,2.7,Unfenced,THF,
2024,D,5,Z2,Sporobolus ioclados,2,2.7,Unfenced,THF,
2024,D,5,Z2,Aristida diffusa,1,2.7,Unfenced,THF,
2024,D,5,Z2,Perotis patens,1,NA,Unfenced,THF,
2024,D,5,Z2,Urochloa nigropedata,1,6.5,Unfenced,THF,
2024,D,5,Z2,Enteropogon macrostachyus,3,6.4,Unfenced,THF,
2024,D,5,Z2,Aristida diffusa,2,7.5,Unfenced,THF,
2024,D,5,Z2,Aristida adscensionis,6,7.9,Unfenced,THF,
2024,D,5,Z2,Urochloa nigropedata,1,8.2,Unfenced,THF,
2024,D,5,Z2,Eragrostis cylindriflora,3,7.7,Unfenced,THF,
2024,D,5,Z2,NA,NA,7.3,Unfenced,THF,
2024,D,5,Z2,NA,NA,6,Unfenced,THF,
2024,D,5,Z3,Heteropogon contortus,3,5.7,Fenced,THF,
2024,D,5,Z3,Enteropogon macrostachyus,3,6.8,Fenced,THF,
2024,D,5,Z3,Sporobolus ioclados,2,7.4,Fenced,THF,
2024,D,5,Z3,Aristida adscensionis,3,7.7,Fenced,THF,
2024,D,5,Z3,Themeda triandra,1,NA,Fenced,THF,
2024,D,5,Z3,Heteropogon contortus,5,1.8,Fenced,THF,
2024,D,5,Z3,Aristida diffusa,2,1.8,Fenced,THF,
2024,D,5,Z3,NA,NA,1.8,Fenced,THF,
2024,D,5,Z3,NA,NA,1.8,Fenced,THF,
2024,D,5,Z3,Cymbopogon caesius,3,8.1,Fenced,THF,
2024,D,5,Z3,Cynodon dactylon,1,9.6,Fenced,THF,
2024,D,5,Z3,NA,NA,10,Fenced,THF,
2024,D,5,Z3,NA,NA,11.4,Fenced,THF,
2024,D,5,Z3,Enteropogon macrostachyus,2,7,Fenced,THF,
2024,D,5,Z3,Heteropogon contortus,3,9.9,Fenced,THF,
2024,D,5,Z3,Hyparrhenia hirta,1,10.9,Fenced,THF,
2024,D,5,Z3,NA,NA,11.4,Fenced,THF,
2024,D,5,Z3,Enteropogon macrostachyus,5,6.3,Fenced,THF,
2024,D,5,Z3,Eragrostis cylindriflora,4,7.4,Fenced,THF,
2024,D,5,Z3,Heteropogon contortus,8,8,Fenced,THF,
2024,D,5,Z3,NA,NA,8.8,Fenced,THF,
2024,D,5,Z4,Sporobolus ioclados,2,1.5,Unfenced,THF,
2024,D,5,Z4,Aristida diffusa,3,1.5,Unfenced,THF,
2024,D,5,Z4,Cymbopogon caesius,1,6,Unfenced,THF,
2024,D,5,Z4,NA,NA,6,Unfenced,THF,
2024,D,5,Z4,Aristida diffusa,6,11,Unfenced,THF,
2024,D,5,Z4,Heteropogon contortus,5,11.4,Unfenced,THF,
2024,D,5,Z4,Megathyrsus maximus,1,10.9,Unfenced,THF,
2024,D,5,Z4,NA,NA,11,Unfenced,THF,
2024,D,5,Z4,Cymbopogon caesius,5,11.6,Unfenced,THF,
2024,D,5,Z4,NA,NA,11.6,Unfenced,THF,
2024,D,5,Z4,NA,NA,17.8,Unfenced,THF,
2024,D,5,Z4,NA,NA,20,Unfenced,THF,
2024,D,5,Z4,Enteropogon macrostachyus,3,14,Unfenced,THF,
2024,D,5,Z4,Eragrostis gummiflua,7,14.6,Unfenced,THF,
2024,D,5,Z4,Aristida diffusa,1,10.5,Unfenced,THF,
2024,D,5,Z4,NA,NA,12,Unfenced,THF,
2024,D,5,Z4,Heteropogon contortus,14,10.3,Unfenced,THF,
2024,D,5,Z4,Enteropogon macrostachyus,2,9.7,Unfenced,THF,
2024,D,5,Z4,Eragrostis cylindriflora,1,9.1,Unfenced,THF,
2024,D,5,Z4,NA,NA,8.4,Unfenced,THF,
2024,E,1,Z1,Heteropogon contortus,10,3.9,Fenced,C,
2024,E,1,Z1,Aristida adscensionis,4,4.2,Fenced,C,
2024,E,1,Z1,NA,NA,9.5,Fenced,C,
2024,E,1,Z1,NA,NA,7.8,Fenced,C,
2024,E,1,Z1,Heteropogon contortus,4,22,Fenced,C,
2024,E,1,Z1,Urochloa nigropedata,1,17,Fenced,C,
2024,E,1,Z1,NA,NA,14.3,Fenced,C,
2024,E,1,Z1,NA,NA,13.6,Fenced,C,
2024,E,1,Z1,Urochloa nigropedata,1,6.6,Fenced,C,
2024,E,1,Z1,Heteropogon contortus,6,5.8,Fenced,C,
2024,E,1,Z1,Eragrostis superba,1,6.2,Fenced,C,
2024,E,1,Z1,Eragrostis gummiflua,2,6.2,Fenced,C,
2024,E,1,Z1,Heteropogon contortus,2,3.2,Fenced,C,
2024,E,1,Z1,Megathyrsus maximus,1,3.2,Fenced,C,
2024,E,1,Z1,NA,NA,3.2,Fenced,C,
2024,E,1,Z1,NA,NA,3.2,Fenced,C,
2024,E,1,Z1,Urochloa nigropedata,4,2.5,Fenced,C,
2024,E,1,Z1,Aristida adscensionis,1,3.9,Fenced,C,
2024,E,1,Z1,Eragrostis gummiflua,10,3.6,Fenced,C,
2024,E,1,Z1,Heteropogon contortus,2,3.9,Fenced,C,
2024,E,1,Z1,Eragrostis cylindriflora,3,NA,Fenced,C,
2024,E,1,Z2,Megathyrsus maximus,3,10.3,Unfenced,C,
2024,E,1,Z2,Eragrostis gummiflua,1,10.1,Unfenced,C,
2024,E,1,Z2,Aristida adscensionis,4,9.5,Unfenced,C,
2024,E,1,Z2,Pogonarthria squarrosa,2,9,Unfenced,C,
2024,E,1,Z2,Digitaria eriantha,4,10.2,Unfenced,C,
2024,E,1,Z2,Eragrostis cylindriflora,2,12.4,Unfenced,C,
2024,E,1,Z2,NA,NA,19.2,Unfenced,C,
2024,E,1,Z2,NA,NA,18.7,Unfenced,C,
2024,E,1,Z2,Digitaria eriantha,1,11.2,Unfenced,C,
2024,E,1,Z2,Heteropogon contortus,2,10.4,Unfenced,C,
2024,E,1,Z2,NA,NA,10.7,Unfenced,C,
2024,E,1,Z2,NA,NA,9.9,Unfenced,C,
2024,E,1,Z2,Andropogon eucomus,4,8.6,Unfenced,C,
2024,E,1,Z2,Aristida adscensionis,2,9.2,Unfenced,C,
2024,E,1,Z2,Pogonarthria squarrosa,1,10.2,Unfenced,C,
2024,E,1,Z2,NA,NA,10.5,Unfenced,C,
2024,E,1,Z2,Digitaria eriantha,13,2.5,Unfenced,C,
2024,E,1,Z2,NA,NA,4.1,Unfenced,C,
2024,E,1,Z2,NA,NA,4.6,Unfenced,C,
2024,E,1,Z2,NA,NA,4.8,Unfenced,C,
2024,E,1,Z3,Megathyrsus maximus,4,6.7,Fenced,C,
2024,E,1,Z3,NA,NA,10.6,Fenced,C,
2024,E,1,Z3,NA,NA,9.9,Fenced,C,
2024,E,1,Z3,NA,NA,9.1,Fenced,C,
2024,E,1,Z3,Megathyrsus maximus,1,3.2,Fenced,C,
2024,E,1,Z3,Heteropogon contortus,3,9.7,Fenced,C,
2024,E,1,Z3,Eragrostis cylindriflora,2,9,Fenced,C,
2024,E,1,Z3,NA,NA,7.6,Fenced,C,
2024,E,1,Z3,Digitaria eriantha,1,8.9,Fenced,C,
2024,E,1,Z3,Eragrostis cylindriflora,1,12.6,Fenced,C,
2024,E,1,Z3,Urochloa nigropedata,1,12.7,Fenced,C,
2024,E,1,Z3,NA,NA,11.1,Fenced,C,
2024,E,1,Z3,Heteropogon contortus,2,13.5,Fenced,C,
2024,E,1,Z3,Digitaria eriantha,4,12,Fenced,C,
2024,E,1,Z3,Eragrostis gummiflua,3,11.1,Fenced,C,
2024,E,1,Z3,Aristida adscensionis,1,10.7,Fenced,C,
2024,E,1,Z3,Urochloa nigropedata,4,2.1,Fenced,C,
2024,E,1,Z3,Aristida adscensionis,1,5.6,Fenced,C,
2024,E,1,Z3,Enteropogon macrostachyus,1,5.7,Fenced,C,
2024,E,1,Z3,NA,NA,0,Fenced,C,
2024,E,1,Z4,Digitaria eriantha,4,6.2,Unfenced,C,
2024,E,1,Z4,NA,NA,4.9,Unfenced,C,
2024,E,1,Z4,NA,NA,5.1,Unfenced,C,
2024,E,1,Z4,NA,NA,8.3,Unfenced,C,
2024,E,1,Z4,Digitaria eriantha,5,6.8,Unfenced,C,
2024,E,1,Z4,Aristida adscensionis,1,5.7,Unfenced,C,
2024,E,1,Z4,Pogonarthria squarrosa,4,3.9,Unfenced,C,
2024,E,1,Z4,Chloris virgata,1,3.8,Unfenced,C,
2024,E,1,Z4,Digitaria eriantha,6,11.9,Unfenced,C,
2024,E,1,Z4,Aristida adscensionis,3,14.2,Unfenced,C,
2024,E,1,Z4,NA,NA,12.1,Unfenced,C,
2024,E,1,Z4,NA,NA,12,Unfenced,C,
2024,E,1,Z4,Digitaria eriantha,1,10.9,Unfenced,C,
2024,E,1,Z4,Eragrostis gummiflua,7,6,Unfenced,C,
2024,E,1,Z4,Andropogon eucomus,11,12.4,Unfenced,C,
2024,E,1,Z4,Eragrostis superba,2,11.5,Unfenced,C,
2024,E,1,Z4,Digitaria eriantha,2,7.3,Unfenced,C,
2024,E,1,Z4,Megathyrsus maximus,4,17.7,Unfenced,C,
2024,E,1,Z4,NA,NA,18,Unfenced,C,
2024,E,1,Z4,NA,NA,16.5,Unfenced,C,
2024,E,1,Z4,NA,NA,NA,Unfenced,C,
2024,E,2,Z1,Megathyrsus maximus,4,8.3,Fenced,TF,
2024,E,2,Z1,NA,NA,8.7,Fenced,TF,
2024,E,2,Z1,NA,NA,8.1,Fenced,TF,
2024,E,2,Z1,NA,NA,8.1,Fenced,TF,
2024,E,2,Z1,Heteropogon contortus,1,4.1,Fenced,TF,
2024,E,2,Z1,Enteropogon macrostachyus,2,3.4,Fenced,TF,
2024,E,2,Z1,NA,NA,3.4,Fenced,TF,
2024,E,2,Z1,NA,NA,5.1,Fenced,TF,
2024,E,2,Z1,Urochloa trichopus,2,5.6,Fenced,TF,
2024,E,2,Z1,Eragrostis gummiflua,1,4.6,Fenced,TF,
2024,E,2,Z1,Aristida adscensionis,1,0,Fenced,TF,
2024,E,2,Z1,NA,NA,7.3,Fenced,TF,
2024,E,2,Z1,NA,NA,0,Fenced,TF,
2024,E,2,Z1,NA,NA,0,Fenced,TF,
2024,E,2,Z1,NA,NA,0,Fenced,TF,
2024,E,2,Z1,NA,NA,0,Fenced,TF,
2024,E,2,Z1,Megathyrsus maximus,1,4.7,Fenced,TF,
2024,E,2,Z1,Heteropogon contortus,5,4.6,Fenced,TF,
2024,E,2,Z1,Enteropogon macrostachyus,2,4.4,Fenced,TF,
2024,E,2,Z1,NA,NA,4.7,Fenced,TF,
2024,E,2,Z2,Urochloa trichopus,3,11.3,Unfenced,TF,
2024,E,2,Z2,Enteropogon macrostachyus,3,11.1,Unfenced,TF,
2024,E,2,Z2,Eragrostis gummiflua,1,10.9,Unfenced,TF,
2024,E,2,Z2,Heteropogon contortus,2,10.7,Unfenced,TF,
2024,E,2,Z2,Enteropogon macrostachyus,1,11.3,Unfenced,TF,
2024,E,2,Z2,Eragrostis gummiflua,1,12.9,Unfenced,TF,
2024,E,2,Z2,Eragrostis cylindriflora,3,12.5,Unfenced,TF,
2024,E,2,Z2,NA,NA,12.7,Unfenced,TF,
2024,E,2,Z2,Heteropogon contortus,3,10.9,Unfenced,TF,
2024,E,2,Z2,Enteropogon macrostachyus,4,10.7,Unfenced,TF,
2024,E,2,Z2,NA,NA,11.3,Unfenced,TF,
2024,E,2,Z2,NA,NA,12.7,Unfenced,TF,
2024,E,2,Z2,Enteropogon macrostachyus,10,12.3,Unfenced,TF,
2024,E,2,Z2,Megathyrsus maximus,2,11.9,Unfenced,TF,
2024,E,2,Z2,Aristida adscensionis,2,11.4,Unfenced,TF,
2024,E,2,Z2,NA,NA,11.2,Unfenced,TF,
2024,E,2,Z2,Heteropogon contortus,7,10.8,Unfenced,TF,
2024,E,2,Z2,Urochloa trichopus,2,10.6,Unfenced,TF,
2024,E,2,Z2,NA,NA,4.6,Unfenced,TF,
2024,E,2,Z2,NA,NA,4.7,Unfenced,TF,
2024,E,2,Z3,Megathyrsus maximus,1,4.2,Fenced,TF,
2024,E,2,Z3,Heteropogon contortus,2,4,Fenced,TF,
2024,E,2,Z3,NA,NA,5.8,Fenced,TF,
2024,E,2,Z3,NA,NA,5.5,Fenced,TF,
2024,E,2,Z3,Heteropogon contortus,1,2.5,Fenced,TF,
2024,E,2,Z3,Eragrostis cylindriflora,2,3.5,Fenced,TF,
2024,E,2,Z3,NA,NA,0,Fenced,TF,
2024,E,2,Z3,NA,NA,0,Fenced,TF,
2024,E,2,Z3,Megathyrsus maximus,6,7.6,Fenced,TF,
2024,E,2,Z3,Enteropogon macrostachyus,1,8.3,Fenced,TF,
2024,E,2,Z3,NA,NA,7.6,Fenced,TF,
2024,E,2,Z3,NA,NA,9.2,Fenced,TF,
2024,E,2,Z3,Megathyrsus maximus,4,8.7,Fenced,TF,
2024,E,2,Z3,NA,NA,4,Fenced,TF,
2024,E,2,Z3,NA,NA,15.1,Fenced,TF,
2024,E,2,Z3,NA,NA,15.3,Fenced,TF,
2024,E,2,Z3,Enteropogon macrostachyus,3,6.3,Fenced,TF,
2024,E,2,Z3,Megathyrsus maximus,3,6.1,Fenced,TF,
2024,E,2,Z3,NA,NA,5.7,Fenced,TF,
2024,E,2,Z3,NA,NA,6.7,Fenced,TF,
2024,E,2,Z4,Enteropogon macrostachyus,6,10.2,Unfenced,TF,
2024,E,2,Z4,Megathyrsus maximus,1,11.2,Unfenced,TF,
2024,E,2,Z4,NA,NA,10.7,Unfenced,TF,
2024,E,2,Z4,NA,NA,12.6,Unfenced,TF,
2024,E,2,Z4,Enteropogon macrostachyus,3,5.3,Unfenced,TF,
2024,E,2,Z4,Megathyrsus maximus,4,6.1,Unfenced,TF,
2024,E,2,Z4,NA,NA,9.3,Unfenced,TF,
2024,E,2,Z4,NA,NA,10.8,Unfenced,TF,
2024,E,2,Z4,Heteropogon contortus,6,23.3,Unfenced,TF,
2024,E,2,Z4,Megathyrsus maximus,3,19,Unfenced,TF,
2024,E,2,Z4,NA,NA,16.7,Unfenced,TF,
2024,E,2,Z4,NA,NA,19.9,Unfenced,TF,
2024,E,2,Z4,Pogonarthria squarrosa,2,17,Unfenced,TF,
2024,E,2,Z4,Aristida adscensionis,3,15.1,Unfenced,TF,
2024,E,2,Z4,Heteropogon contortus,4,13.7,Unfenced,TF,
2024,E,2,Z4,Eragrostis cylindriflora,4,17.9,Unfenced,TF,
2024,E,2,Z4,Aristida adscensionis,1,12,Unfenced,TF,
2024,E,2,Z4,Heteropogon contortus,4,11.4,Unfenced,TF,
2024,E,2,Z4,Eragrostis cylindriflora,3,10.9,Unfenced,TF,
2024,E,2,Z4,Setaria incrassata,2,10.3,Unfenced,TF,
2024,E,2,Z4,Eragrostis gummiflua,9,NA,Unfenced,TF,
2024,E,3,Z1,Heteropogon contortus,1,3.3,Fenced,F,
2024,E,3,Z1,Urochloa trichopus,12,9.5,Fenced,F,
2024,E,3,Z1,NA,NA,10,Fenced,F,
2024,E,3,Z1,NA,NA,15.9,Fenced,F,
2024,E,3,Z1,Megathyrsus maximus,4,4.4,Fenced,F,
2024,E,3,Z1,Aristida adscensionis,1,3.6,Fenced,F,
2024,E,3,Z1,Heteropogon contortus,7,3.3,Fenced,F,
2024,E,3,Z1,Eragrostis cylindriflora,1,5.2,Fenced,F,
2024,E,3,Z1,Megathyrsus maximus,5,11.4,Fenced,F,
2024,E,3,Z1,Heteropogon contortus,1,9,Fenced,F,
2024,E,3,Z1,NA,NA,8.5,Fenced,F,
2024,E,3,Z1,NA,NA,8.5,Fenced,F,
2024,E,3,Z1,Megathyrsus maximus,2,6.7,Fenced,F,
2024,E,3,Z1,Digitaria eriantha,3,8.5,Fenced,F,
2024,E,3,Z1,NA,NA,9.4,Fenced,F,
2024,E,3,Z1,NA,NA,7,Fenced,F,
2024,E,3,Z1,Urochloa trichopus,1,3,Fenced,F,
2024,E,3,Z1,Aristida adscensionis,1,4.2,Fenced,F,
2024,E,3,Z1,Heteropogon contortus,4,4.2,Fenced,F,
2024,E,3,Z1,Cymbopogon caesius,1,4.6,Fenced,F,
2024,E,3,Z1,Eragrostis gummiflua,1,NA,Fenced,F,
2024,E,3,Z2,Urochloa trichopus,2,2,Unfenced,F,
2024,E,3,Z2,NA,NA,2,Unfenced,F,
2024,E,3,Z2,NA,NA,2,Unfenced,F,
2024,E,3,Z2,NA,NA,2,Unfenced,F,
2024,E,3,Z2,Aristida diffusa,2,9.7,Unfenced,F,
2024,E,3,Z2,Megathyrsus maximus,2,8.9,Unfenced,F,
2024,E,3,Z2,Aristida adscensionis,2,8.4,Unfenced,F,
2024,E,3,Z2,Eragrostis cylindriflora,4,7.8,Unfenced,F,
2024,E,3,Z2,Megathyrsus maximus,2,11.5,Unfenced,F,
2024,E,3,Z2,NA,NA,11.9,Unfenced,F,
2024,E,3,Z2,NA,NA,11.5,Unfenced,F,
2024,E,3,Z2,NA,NA,11.2,Unfenced,F,
2024,E,3,Z2,Megathyrsus maximus,2,24.4,Unfenced,F,
2024,E,3,Z2,Enteropogon macrostachyus,5,15,Unfenced,F,
2024,E,3,Z2,NA,NA,12,Unfenced,F,
2024,E,3,Z2,NA,NA,14.6,Unfenced,F,
2024,E,3,Z2,Megathyrsus maximus,1,5.8,Unfenced,F,
2024,E,3,Z2,NA,NA,3.7,Unfenced,F,
2024,E,3,Z2,NA,NA,5.6,Unfenced,F,
2024,E,3,Z2,NA,NA,5.5,Unfenced,F,
2024,E,3,Z3,Eragrostis cylindriflora,5,3,Fenced,F,
2024,E,3,Z3,Heteropogon contortus,1,4.4,Fenced,F,
2024,E,3,Z3,Cymbopogon caesius,1,9.6,Fenced,F,
2024,E,3,Z3,NA,NA,10.4,Fenced,F,
2024,E,3,Z3,Heteropogon contortus,1,12,Fenced,F,
2024,E,3,Z3,Urochloa trichopus,3,12.1,Fenced,F,
2024,E,3,Z3,Megathyrsus maximus,1,12.7,Fenced,F,
2024,E,3,Z3,NA,NA,10.5,Fenced,F,
2024,E,3,Z3,Eragrostis cylindriflora,4,0,Fenced,F,
2024,E,3,Z3,Heteropogon contortus,3,1.7,Fenced,F,
2024,E,3,Z3,Megathyrsus maximus,2,1.8,Fenced,F,
2024,E,3,Z3,Eragrostis superba,1,5.2,Fenced,F,
2024,E,3,Z3,Eragrostis gummiflua,2,NA,Fenced,F,
2024,E,3,Z3,Aristida adscensionis,1,NA,Fenced,F,
2024,E,3,Z3,Pogonarthria squarrosa,2,NA,Fenced,F,
2024,E,3,Z3,Eragrostis cylindriflora,1,6.5,Fenced,F,
2024,E,3,Z3,Heteropogon contortus,8,4.3,Fenced,F,
2024,E,3,Z3,Eragrostis gummiflua,10,7.1,Fenced,F,
2024,E,3,Z3,Aristida adscensionis,1,8.3,Fenced,F,
2024,E,3,Z3,Heteropogon contortus,12,5.3,Fenced,F,
2024,E,3,Z3,Eragrostis gummiflua,10,4.6,Fenced,F,
2024,E,3,Z3,NA,NA,4.1,Fenced,F,
2024,E,3,Z3,NA,NA,4.5,Fenced,F,
2024,E,3,Z4,Cymbopogon caesius,3,4.5,Unfenced,F,
2024,E,3,Z4,Heteropogon contortus,4,4.5,Unfenced,F,
2024,E,3,Z4,Urochloa trichopus,3,9.9,Unfenced,F,
2024,E,3,Z4,NA,NA,12.9,Unfenced,F,
2024,E,3,Z4,Megathyrsus maximus,6,11.7,Unfenced,F,
2024,E,3,Z4,NA,NA,10.8,Unfenced,F,
2024,E,3,Z4,NA,NA,8.4,Unfenced,F,
2024,E,3,Z4,NA,NA,9.9,Unfenced,F,
2024,E,3,Z4,Heteropogon contortus,3,18.2,Unfenced,F,
2024,E,3,Z4,NA,NA,22.3,Unfenced,F,
2024,E,3,Z4,NA,NA,17.6,Unfenced,F,
2024,E,3,Z4,NA,NA,17.5,Unfenced,F,
2024,E,3,Z4,Megathyrsus maximus,1,4.3,Unfenced,F,
2024,E,3,Z4,Eragrostis cylindriflora,1,4.5,Unfenced,F,
2024,E,3,Z4,Eragrostis gummiflua,5,6.8,Unfenced,F,
2024,E,3,Z4,NA,NA,6.2,Unfenced,F,
2024,E,3,Z4,Megathyrsus maximus,2,8.5,Unfenced,F,
2024,E,3,Z4,Eragrostis cylindriflora,2,8.3,Unfenced,F,
2024,E,3,Z4,NA,NA,7.4,Unfenced,F,
2024,E,3,Z4,NA,NA,7.9,Unfenced,F,
2024,E,4,Z1,Heteropogon contortus,4,5.4,Fenced,TFB,
2024,E,4,Z1,NA,NA,6.1,Fenced,TFB,
2024,E,4,Z1,NA,NA,6.7,Fenced,TFB,
2024,E,4,Z1,NA,NA,6.6,Fenced,TFB,
2024,E,4,Z1,Megathyrsus maximus,4,7,Fenced,TFB,
2024,E,4,Z1,NA,NA,7.6,Fenced,TFB,
2024,E,4,Z1,NA,NA,5.7,Fenced,TFB,
2024,E,4,Z1,NA,NA,5.6,Fenced,TFB,
2024,E,4,Z1,Digitaria eriantha,2,2.7,Fenced,TFB,
2024,E,4,Z1,Heteropogon contortus,1,2.6,Fenced,TFB,
2024,E,4,Z1,Eragrostis gummiflua,20,2.6,Fenced,TFB,
2024,E,4,Z1,Aristida adscensionis,1,2.6,Fenced,TFB,
2024,E,4,Z1,Heteropogon contortus,6,8.3,Fenced,TFB,
2024,E,4,Z1,NA,NA,8.1,Fenced,TFB,
2024,E,4,Z1,NA,NA,8,Fenced,TFB,
2024,E,4,Z1,NA,NA,7.7,Fenced,TFB,
2024,E,4,Z1,Enteropogon macrostachyus,6,13.3,Fenced,TFB,
2024,E,4,Z1,NA,NA,15.4,Fenced,TFB,
2024,E,4,Z1,NA,NA,13.9,Fenced,TFB,
2024,E,4,Z1,NA,NA,13.6,Fenced,TFB,
2024,E,4,Z2,Heteropogon contortus,3,5.2,Unfenced,TFB,
2024,E,4,Z2,Aristida adscensionis,1,14.8,Unfenced,TFB,
2024,E,4,Z2,NA,NA,14.6,Unfenced,TFB,
2024,E,4,Z2,NA,NA,14.4,Unfenced,TFB,
2024,E,4,Z2,Heteropogon contortus,1,3,Unfenced,TFB,
2024,E,4,Z2,Eragrostis gummiflua,1,3.6,Unfenced,TFB,
2024,E,4,Z2,Aristida adscensionis,8,3.8,Unfenced,TFB,
2024,E,4,Z2,Eragrostis cylindriflora,1,5.6,Unfenced,TFB,
2024,E,4,Z2,Heteropogon contortus,2,8.1,Unfenced,TFB,
2024,E,4,Z2,NA,NA,6.5,Unfenced,TFB,
2024,E,4,Z2,NA,NA,6.3,Unfenced,TFB,
2024,E,4,Z2,NA,NA,6.1,Unfenced,TFB,
2024,E,4,Z2,Heteropogon contortus,2,6.5,Unfenced,TFB,
2024,E,4,Z2,NA,NA,6.6,Unfenced,TFB,
2024,E,4,Z2,NA,NA,9.4,Unfenced,TFB,
2024,E,4,Z2,NA,NA,10.3,Unfenced,TFB,
2024,E,4,Z2,Heteropogon contortus,3,10.4,Unfenced,TFB,
2024,E,4,Z2,Cymbopogon caesius,2,7.4,Unfenced,TFB,
2024,E,4,Z2,NA,NA,7.6,Unfenced,TFB,
2024,E,4,Z2,NA,NA,6.8,Unfenced,TFB,
2024,E,4,Z3,Megathyrsus maximus,4,9.8,Fenced,TFB,
2024,E,4,Z3,NA,NA,11.7,Fenced,TFB,
2024,E,4,Z3,NA,NA,11.3,Fenced,TFB,
2024,E,4,Z3,NA,NA,12.3,Fenced,TFB,
2024,E,4,Z3,Pogonarthria squarrosa,1,13.2,Fenced,TFB,
2024,E,4,Z3,Megathyrsus maximus,2,5.6,Fenced,TFB,
2024,E,4,Z3,Aristida adscensionis,2,2.8,Fenced,TFB,
2024,E,4,Z3,NA,NA,5,Fenced,TFB,
2024,E,4,Z3,Heteropogon contortus,6,20.3,Fenced,TFB,
2024,E,4,Z3,NA,NA,16,Fenced,TFB,
2024,E,4,Z3,NA,NA,16.9,Fenced,TFB,
2024,E,4,Z3,NA,NA,14.9,Fenced,TFB,
2024,E,4,Z3,Heteropogon contortus,3,7.1,Fenced,TFB,
2024,E,4,Z3,Eragrostis gummiflua,1,6.9,Fenced,TFB,
2024,E,4,Z3,Eragrostis cylindriflora,3,7.1,Fenced,TFB,
2024,E,4,Z3,NA,NA,7.2,Fenced,TFB,
2024,E,4,Z3,Megathyrsus maximus,2,6.6,Fenced,TFB,
2024,E,4,Z3,NA,NA,3.5,Fenced,TFB,
2024,E,4,Z3,NA,NA,6.3,Fenced,TFB,
2024,E,4,Z3,NA,NA,12.9,Fenced,TFB,
2024,E,4,Z4,Heteropogon contortus,2,8.1,Unfenced,TFB,
2024,E,4,Z4,Enteropogon macrostachyus,1,7.5,Unfenced,TFB,
2024,E,4,Z4,Urochloa trichopus,4,6.8,Unfenced,TFB,
2024,E,4,Z4,NA,NA,6.3,Unfenced,TFB,
2024,E,4,Z4,Eragrostis cylindriflora,1,3.1,Unfenced,TFB,
2024,E,4,Z4,NA,NA,2.4,Unfenced,TFB,
2024,E,4,Z4,NA,NA,0,Unfenced,TFB,
2024,E,4,Z4,NA,NA,0,Unfenced,TFB,
2024,E,4,Z4,Megathyrsus maximus,3,6.1,Unfenced,TFB,
2024,E,4,Z4,Heteropogon contortus,3,5.3,Unfenced,TFB,
2024,E,4,Z4,Eragrostis cylindriflora,1,7.3,Unfenced,TFB,
2024,E,4,Z4,NA,NA,10.2,Unfenced,TFB,
2024,E,4,Z4,Heteropogon contortus,4,13.5,Unfenced,TFB,
2024,E,4,Z4,NA,NA,15.7,Unfenced,TFB,
2024,E,4,Z4,NA,NA,18.8,Unfenced,TFB,
2024,E,4,Z4,NA,NA,19,Unfenced,TFB,
2024,E,4,Z4,Enteropogon macrostachyus,1,7,Unfenced,TFB,
2024,E,4,Z4,Urochloa trichopus,1,5.3,Unfenced,TFB,
2024,E,4,Z4,Heteropogon contortus,10,5.5,Unfenced,TFB,
2024,E,4,Z4,NA,NA,6,Unfenced,TFB,
2024,E,5,Z1,Eragrostis cylindriflora,1,5.8,Fenced,THF,
2024,E,5,Z1,Urochloa nigropedata,3,5.8,Fenced,THF,
2024,E,5,Z1,Heteropogon contortus,3,9.8,Fenced,THF,
2024,E,5,Z1,Enteropogon macrostachyus,1,8.5,Fenced,THF,
2024,E,5,Z1,Pogonarthria squarrosa,3,NA,Fenced,THF,
2024,E,5,Z1,Digitaria eriantha,5,15.3,Fenced,THF,
2024,E,5,Z1,Megathyrsus maximus,3,15.8,Fenced,THF,
2024,E,5,Z1,Heteropogon contortus,2,13.8,Fenced,THF,
2024,E,5,Z1,Eragrostis gummiflua,3,14.5,Fenced,THF,
2024,E,5,Z1,Enteropogon macrostachyus,3,8.7,Fenced,THF,
2024,E,5,Z1,Megathyrsus maximus,1,11.4,Fenced,THF,
2024,E,5,Z1,NA,NA,13.4,Fenced,THF,
2024,E,5,Z1,NA,NA,11.4,Fenced,THF,
2024,E,5,Z1,Aristida adscensionis,30,8.7,Fenced,THF,
2024,E,5,Z1,Heteropogon contortus,1,8.5,Fenced,THF,
2024,E,5,Z1,Cymbopogon caesius,3,8.5,Fenced,THF,
2024,E,5,Z1,NA,NA,8.3,Fenced,THF,
2024,E,5,Z1,Heteropogon contortus,3,10,Fenced,THF,
2024,E,5,Z1,Eragrostis cylindriflora,1,10.6,Fenced,THF,
