Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
11/04/2025,D,1,Z3,3,Mopane grass,4,,3,N,Y,5,N,0.6,Fenced,C,
11/04/2025,D,1,Z3,3,E.C,5,,3.3,,,,,,Fenced,C,
11/04/2025,D,1,Z3,3,Setaria incressata,7,,4.9,,,,,,Fenced,C,
11/04/2025,D,1,Z3,3,Aristida ads,2,,7.2,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,Heteropogon contortus,3,,6.8,N,Y,2,N,0.6,Fenced,C,
11/04/2025,D,1,Z3,4,Chloris virgata,3,,6.8,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,BS,3,,4.5,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,,,,4.5,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,AD,4,,10.9,N,N,7,N,0.9,Fenced,C,
11/04/2025,D,1,Z3,1,Aristida ads,2,,8.5,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Setaria incressata,5,,9.2,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,BB,7,,10.3,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Heteropogon contortus,1,,,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,Aristida ads,4,,6,N,Y,3,N,0.65,Fenced,C,
11/04/2025,D,1,Z3,5,Chloris virgata,6,,5.1,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,AD,1,,0,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,BB,,,4.5,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Mopane grass,1,,4.4,N,N,5,N,0.9,Fenced,C,Too many forbs
11/04/2025,D,1,Z3,2,Chloris virgata,2,,4.2,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Setaria incressata,4,,4.3,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Panicum maximum,4,,5.2,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,ECurv,3,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Setaria incressata,3,,8.7,N,N,5,N,1,Fenced,C,
11/04/2025,D,1,Z1,3,BB,4,,8,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,E.R,5,,9.6,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,E.V,5,,9.4,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,E.C,3,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Chloris virgata,6,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,ECurv,7,,6.6,N,Y,6.5,N,0.7,Fenced,C,
11/04/2025,D,1,Z1,2,E.R,8,,6.8,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,E.V,4,,6.2,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Chloris virgata,6,,7,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Perotis petens,2,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,E.V,4,,6.8,N,Y,5,N,0.6,Fenced,C,
11/04/2025,D,1,Z1,1,Chloris virgata,3,,5.3,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Panicum maximum,5,,5.2,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Pogonarthria squarrosa,6,,5.7,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,BB,2,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Heteropogon contortus,1,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Aristida ads,2,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,BB,5,,4.1,N,Y,5,N,1,Fenced,C,
11/04/2025,D,1,Z1,4,Panicum maximum,3,,4.1,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,D.E,2,,6.1,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,Mopane grass,2,,6.2,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Mopane grass,2,,34.7,N,Y,7,N,1.1,Fenced,C,
11/04/2025,D,1,Z1,5,E.R,3,,25.4,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Setaria incressata,7,,20.3,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Diheteropogon anplactence,2,,15,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Aristida ads,3,,15,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Chloris virgata,2,,,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,BB,,,,,,,,,Fenced,C,
12/04/2025,B,5,Z1,1,Heteropogon contortus,13,,21.1,N,N,8.5,N,1.1,Fenced,THF,
12/04/2025,B,5,Z1,1,CD,11,,22.9,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,E.S,2,,17.7,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,E.G,5,,21.5,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,E.R,2,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,ACB,1,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,Heteropogon contortus,10,,27.3,N,N,9.5,N,1,Fenced,THF,
12/04/2025,B,5,Z1,4,CD,9,,36.8,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,Digitaria erianthra,2,,36.1,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,PH,6,,26.9,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,CEx,1,,14.2,N,Y,5,N,0.45,Fenced,THF,
12/04/2025,B,5,Z1,3,Digitaria erianthra,8,,9.1,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,,,,6.6,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,,,,19.7,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,Heteropogon contortus,13,,28.3,N,N,6,N,1.2,Fenced,THF,
12/04/2025,B,5,Z1,5,PH,8,,21.5,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,CEx,3,,24.7,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,,,,28,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Heteropogon contortus,3,,14.6,N,Y,5,N,0.55,Fenced,THF,
12/04/2025,B,5,Z1,2,E.S,2,,13.8,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Digitaria erianthra,3,,18.7,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Hyperthelia dissoluta,1,,4.1,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,Heteropogon contortus,13,,5.9,N,Y,3,N,1.1,Fenced,THF,
12/04/2025,B,5,Z3,1,Sporobolus africanus,2,,8.2,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,,,,6.2,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,,,,2.5,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Heteropogon contortus,4,,32.3,N,N,9,N,1.2,Fenced,THF,
12/04/2025,B,5,Z3,2,CD,24,,35.6,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Bracharia serrata,3,,41.5,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,ACB,4,,26.4,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,SSp,1,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,CEx,4,,15.4,N,N,7,N,1.1,Fenced,THF,
12/04/2025,B,5,Z3,3,CD,8,,25.1,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,Heteropogon contortus,5,,31.4,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,,,,17.7,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,Heteropogon contortus,2,,2.9,N,Y,2,N,0.45,Fenced,THF,
12/04/2025,B,5,Z3,4,Digitaria erianthra,11,,6.6,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,,,,3.4,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,,,,2.4,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,Heteropogon contortus,9,,29.9,N,N,7.5,N,1,Fenced,THF,
12/04/2025,B,5,Z3,5,Digitaria erianthra,4,,26.6,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,ACB,2,,26.8,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,,,,28.4,,,,,,Fenced,THF,
12/04/2025,B,5,Z4,2,E.S,2,,10.9,Y,N,8,N,1,Unfenced,THF,
12/04/2025,B,5,Z4,2,PH,25,,9.2,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,,11.9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,,11.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,Heteropogon contortus,7,,7.5,N,N,4.5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,1,CD,5,,15.5,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,ACB,1,,9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,Digitaria erianthra,1,,11.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Heteropogon contortus,4,,10.4,Y,N,5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,5,ACB,2,,10.7,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Digitaria erianthra,3,,17.4,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,PH,13,,11.5,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,E.S,1,,,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,Sporobolus africanus,3,,6,Y,N,4.5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,3,CD,12,,8.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,Digitaria erianthra,10,,11.4,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,,,,8.7,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,Heteropogon contortus,1,,6.9,Y,N,8,Y,0.45,Unfenced,THF,
12/04/2025,B,5,Z4,4,Digitaria erianthra,11,,9.2,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,CD,10,,15.1,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,PH,7,,10.9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,Heteropogon contortus,10,,6,Y,N,7,N,0.25,Unfenced,THF,
12/04/2025,B,5,Z2,3,PH,13,,6.7,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,Digitaria erianthra,2,,1.9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,,,,5.9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,CEx,1,,5.4,Y,N,4,N,1,Unfenced,THF,
12/04/2025,B,5,Z2,4,Heteropogon contortus,5,,8.6,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Digitaria erianthra,4,,2.1,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,E.R,1,,21.7,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Bracharia serrata,1,,,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,CEx,5,,12.9,N,Y,5,N,0.7,Unfenced,THF,
12/04/2025,B,5,Z2,5,E.S,2,,19.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,2,,10.9,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,,,,15.6,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,Heteropogon contortus,5,,18.6,N,N,6,N,1.1,Unfenced,THF,
12/04/2025,B,5,Z2,2,SSp,2,,10.2,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,CD,5,,13.1,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,,,,44.3,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,9,,6.2,Y,N,6.5,N,0.7,Unfenced,THF,
12/04/2025,B,5,Z2,5,Digitaria erianthra,11,,9.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,CD,10,,6.8,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,PH,2,,6.3,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,ACB,2,,,,,,,,Unfenced,THF,
12/04/2025,B,4,Z3,1,CNs,2,,3.6,Y,N,5.5,N,1.2,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Hfili,6,,9.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Heteropogon contortus,3,,5.3,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,1,,,,26.4,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Hyperthelia dissoluta,7,,7.3,Y,N,3.5,N,1.8,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Digitaria erianthra,4,,5.5,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Heteropogon contortus,1,,26.9,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,,,,7.7,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Heteropogon contortus,8,,6.6,Y,N,2.5,Y,1,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Digitaria erianthra,6,,3.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,CEx,1,,2.9,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,,,,27.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,CEx,6,,35.2,N,N,10,N,1.1,Unfenced,TFB,
12/04/2025,B,4,Z3,2,ACB,1,,31.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Heteropogon contortus,3,,43,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,E.S,1,,14.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,ACB,2,,,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Heteropogon contortus,13,,7.1,Y,Y,4.5,N,0.8,Unfenced,TFB,
12/04/2025,B,4,Z3,5,CEx,2,,6.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Digitaria erianthra,1,,5.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Aristida ads,2,,2.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Melenis repens,1,,,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,E.S,3,,2.7,Y,N,2,N,0.3,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Heteropogon contortus,8,,2.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Bracharia serrata,2,,4.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,,,,32.6,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Heteropogon contortus,7,,23.9,N,N,7,N,1.1,Unfenced,TFB,
12/04/2025,B,4,Z4,3,ACB,1,,23.6,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,CEx,1,,12.4,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,CEx,6,,29.1,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Heteropogon contortus,13,,9.1,N,N,6,N,1.3,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Digitaria erianthra,1,,26.1,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,,22.8,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,,29.3,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Heteropogon contortus,10,,6.2,N,Y,6,N,0.75,Unfenced,TFB,
12/04/2025,B,4,Z4,4,CEx,3,,8.2,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Aristida ads,1,,14,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,,,,20.1,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Heteropogon contortus,13,,6.6,Y,N,4,N,0.2,Unfenced,TFB,
12/04/2025,B,4,Z4,2,ACB,3,,6.9,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Melenis repens,2,,11,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Digitaria erianthra,9,,6.1,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z1,3,CEx,3,,19.2,N,N,7.5,N,0.75,Fenced,TFB,
12/04/2025,B,4,Z1,3,Heteropogon contortus,11,,20.4,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,3,Aristida ads,3,,23.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,3,Melenis repens,3,,19.5,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,Heteropogon contortus,7,,21.8,N,N,5,N,0.8,Fenced,TFB,
12/04/2025,B,4,Z1,2,Digitaria erianthra,13,,14.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,Aristida ads,1,,22.1,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,,,,20.6,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,Heteropogon contortus,8,,25.6,N,Y,5,N,1.3,Fenced,TFB,
12/04/2025,B,4,Z1,1,CEx,2,,26.6,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,SSp,1,,22.8,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,E.S,1,,34,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,CEx,3,,13,N,N,6,Y,0.8,Fenced,TFB,
12/04/2025,B,4,Z1,5,Heteropogon contortus,4,,16.7,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,E.S,1,,15.1,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,E.R,1,,27.3,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,Bracharia serrata,4,,,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,Themeda triandra,2,,18.4,N,N,6,Y,0.65,Fenced,TFB,
12/04/2025,B,4,Z1,4,Heteropogon contortus,7,,19,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,Digitaria erianthra,5,,14.8,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,,,,16,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,Heteropogon contortus,3,,10.8,N,N,2,N,1.2,Fenced,TFB,
12/04/2025,B,4,Z2,1,Perotis petens,2,,2.4,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,Bracharia serrata,3,,2.4,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,E.R,1,,2.9,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,E.S,1,,38.2,N,N,4,N,1.6,Fenced,TFB,
12/04/2025,B,4,Z2,4,CEx,1,,26.4,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,Heteropogon contortus,6,,21.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,,,,14.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Heteropogon contortus,4,,3.2,N,Y,2,N,1,Fenced,TFB,
12/04/2025,B,4,Z2,3,Digitaria erianthra,2,,4.5,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Aristida ads,1,,8.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Bracharia serrata,8,,6.5,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,Bracharia serrata,1,,30.6,N,N,5,N,1,Fenced,TFB,
12/04/2025,B,4,Z2,5,CEx,5,,18.5,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,,14.6,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,,25.8,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,Aristida ads,1,,22.4,N,N,6,N,1.1,Fenced,TFB,
12/04/2025,B,4,Z2,2,Heteropogon contortus,6,,24.1,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,CEx,4,,22.2,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,U.mossambicensis,2,,27.5,,,,,,Fenced,TFB,
12/04/2025,B,3,Z4,3,Heteropogon contortus,9,,11.2,Y,Y,5,N,1,Unfenced,TF,
12/04/2025,B,3,Z4,3,Aristida ads,6,,8.2,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,3,CEx,1,,11.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,3,,,,7.5,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,Aristida ads,11,,10.4,N,N,7,N,1.1,Unfenced,TF,
12/04/2025,B,3,Z4,2,Heteropogon contortus,1,,18.6,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,CNs,1,,18,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,,,,22.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,Digitaria erianthra,16,,13.8,Y,N,7,N,0.5,Unfenced,TF,
12/04/2025,B,3,Z4,5,CNs,1,,8.4,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,Heteropogon contortus,1,,6.2,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,,,,5.2,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,Heteropogon contortus,16,,11.4,Y,N,7,N,0.6,Unfenced,TF,
12/04/2025,B,3,Z4,4,E.R,1,,15.4,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,PH,1,,11.9,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,,,,22,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,Aristida ads,3,,8,Y,N,4.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z4,1,Heteropogon contortus,10,,2.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,E.R,1,,12,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,,,,10.3,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,Heteropogon contortus,18,,23.3,Y,N,8,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,4,CNs,1,,13,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,E.R,1,,12.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,,,,14.1,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,Hfili,1,,8.5,Y,N,8,N,0.85,Unfenced,TF,
12/04/2025,B,3,Z3,3,Heteropogon contortus,15,,6.7,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,Aristida ads,2,,6.5,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,,,,6.1,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,A.D,1,,8.3,Y,Y,6,N,0.8,Unfenced,TF,
12/04/2025,B,3,Z3,2,Aristida ads,1,,4.2,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Themeda triandra,1,,9.6,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Bracharia serrata,3,,3.4,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Heteropogon contortus,4,,7.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,E.R,3,,14.1,Y,N,7.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,5,Aristida ads,4,,9.8,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,Heteropogon contortus,11,,7.3,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,CNs,1,,,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Heteropogon contortus,15,,6.8,Y,N,4.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,1,Digitaria erianthra,3,,8.2,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,E.S,1,,7.9,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Aristida ads,1,,4.9,,,,,,Unfenced,TF,
12/04/2025,B,3,Z1,2,Melenis repens,1,,26.1,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z1,2,CEx,4,,20.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,2,,,,10.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,2,,,,25,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,CNs,3,,14.6,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z1,5,Heteropogon contortus,16,,20,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,CEx,1,,29.3,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,Aristida ads,1,,44.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,,,,,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,CD,3,,41.9,N,N,9,N,0.9,Fenced,TF,
12/04/2025,B,3,Z1,1,Themeda triandra,5,,26.1,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,Heteropogon contortus,3,,27.8,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,E.S,1,,46,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,ACB,1,,25.8,N,N,7,Y,0.6,Fenced,TF,
12/04/2025,B,3,Z1,4,Digitaria erianthra,4,,10.9,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,Heteropogon contortus,10,,6.3,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,,,,25.1,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,Melenis repens,4,,12,N,Y,8,N,0.9,Fenced,TF,
12/04/2025,B,3,Z1,3,Aristida ads,3,,15.7,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,PH,5,,11.8,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,,,,16.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Aristida ads,3,,15.6,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z2,2,CEx,6,,22.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Melenis repens,1,,26.8,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,E.S,1,,17.3,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,ECurv,2,,,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,SSp,1,,39,N,Y,9,N,1.2,Fenced,TF,
12/04/2025,B,3,Z2,1,Themeda triandra,2,,28.8,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,Heteropogon contortus,7,,17.1,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,CEx,2,,41.5,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,CEx,4,,33.2,N,N,9,N,1.3,Fenced,TF,
12/04/2025,B,3,Z2,4,Melenis repens,1,,28,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,Heteropogon contortus,4,,14.9,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,,,,42.7,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,Heteropogon contortus,7,,47.7,N,N,9.5,N,1.3,Fenced,TF,
12/04/2025,B,3,Z2,5,CNs,2,,35.5,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,,,,25.2,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,,,,51,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,ACB,1,,15.7,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z2,3,Digitaria erianthra,6,,32.3,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,Heteropogon contortus,14,,15.6,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,CNs,2,,22.7,,,,,,Fenced,TF,
14/04/2025,A,5,Z4,2,PH,5,,19,,,,,,,,
