Date,Site,Plot,Subplot,Quadrat,Species_name,Number,DPM_Height,Fencing,Treatment,
12/04/2025,B,5,Z2,2,Cynodon dactylon,5,13.1,Unfenced,THF,
12/04/2025,B,5,Z2,2,,,44.3,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,9,6.2,Unfenced,THF,
12/04/2025,B,5,Z2,5,Digitaria erianthra,11,9.8,Unfenced,THF,
12/04/2025,B,5,Z2,5,Cynodon dactylon,10,6.8,Unfenced,THF,
12/04/2025,B,5,Z2,5,Bothriochloa insculpta,2,6.3,Unfenced,THF,
12/04/2025,B,5,Z2,5,Aristida congesta B,2,,Unfenced,THF,
12/04/2025,B,4,Z3,1,Cymbopogon nardus,2,3.6,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Hyperrhenia filipendula,6,9.2,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Heteropogon contortus,3,5.3,Unfenced,TFB,
12/04/2025,B,4,Z3,1,,,26.4,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Hyperthelia dissoluta,7,7.3,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Digitaria erianthra,4,5.5,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Heteropogon contortus,1,26.9,Unfenced,TFB,
12/04/2025,B,4,Z3,4,,,7.7,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Heteropogon contortus,8,6.6,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Digitaria erianthra,6,3.8,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Cymbopogon excavatus,1,2.9,Unfenced,TFB,
12/04/2025,B,4,Z3,3,,,27.8,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Cymbopogon excavatus,6,35.2,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Aristida congesta B,1,31.2,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Heteropogon contortus,3,43,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Eragrostis superba,1,14.2,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Aristida congesta B,2,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Heteropogon contortus,13,7.1,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Cymbopogon excavatus,2,6.8,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Digitaria erianthra,1,5.2,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Aristida adscensionis,2,2.8,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Melinis repens,1,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Eragrostis superba,3,2.7,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Heteropogon contortus,8,2.2,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Brachiaria serrata,2,4.8,Unfenced,TFB,
12/04/2025,B,4,Z4,1,,,32.6,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Heteropogon contortus,7,23.9,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Aristida congesta B,1,23.6,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Cymbopogon excavatus,1,12.4,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Cymbopogon excavatus,6,29.1,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Heteropogon contortus,13,9.1,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Digitaria erianthra,1,26.1,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,22.8,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,29.3,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Heteropogon contortus,10,6.2,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Cymbopogon excavatus,3,8.2,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Aristida adscensionis,1,14,Unfenced,TFB,
12/04/2025,B,4,Z4,4,,,20.1,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Heteropogon contortus,13,6.6,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Aristida congesta B,3,6.9,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Melinis repens,2,11,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Digitaria erianthra,9,6.1,Unfenced,TFB,
12/04/2025,B,4,Z1,3,Cymbopogon excavatus,3,19.2,Fenced,TFB,
12/04/2025,B,4,Z1,3,Heteropogon contortus,11,20.4,Fenced,TFB,
12/04/2025,B,4,Z1,3,Aristida adscensionis,3,23.2,Fenced,TFB,
12/04/2025,B,4,Z1,3,Melinis repens,3,19.5,Fenced,TFB,
12/04/2025,B,4,Z1,2,Heteropogon contortus,7,21.8,Fenced,TFB,
12/04/2025,B,4,Z1,2,Digitaria erianthra,13,14.2,Fenced,TFB,
12/04/2025,B,4,Z1,2,Aristida adscensionis,1,22.1,Fenced,TFB,
12/04/2025,B,4,Z1,2,,,20.6,Fenced,TFB,
12/04/2025,B,4,Z1,1,Heteropogon contortus,8,25.6,Fenced,TFB,
12/04/2025,B,4,Z1,1,Cymbopogon excavatus,2,26.6,Fenced,TFB,
12/04/2025,B,4,Z1,1,Setaria sphacelata,1,22.8,Fenced,TFB,
12/04/2025,B,4,Z1,1,Eragrostis superba,1,34,Fenced,TFB,
12/04/2025,B,4,Z1,5,Cymbopogon excavatus,3,13,Fenced,TFB,
12/04/2025,B,4,Z1,5,Heteropogon contortus,4,16.7,Fenced,TFB,
12/04/2025,B,4,Z1,5,Eragrostis superba,1,15.1,Fenced,TFB,
12/04/2025,B,4,Z1,5,Eragrostis rigidior,1,27.3,Fenced,TFB,
12/04/2025,B,4,Z1,5,Brachiaria serrata,4,,Fenced,TFB,
12/04/2025,B,4,Z1,4,Themeda triandra,2,18.4,Fenced,TFB,
12/04/2025,B,4,Z1,4,Heteropogon contortus,7,19,Fenced,TFB,
12/04/2025,B,4,Z1,4,Digitaria erianthra,5,14.8,Fenced,TFB,
12/04/2025,B,4,Z1,4,,,16,Fenced,TFB,
12/04/2025,B,4,Z2,1,Heteropogon contortus,3,10.8,Fenced,TFB,
12/04/2025,B,4,Z2,1,Perotis patens,2,2.4,Fenced,TFB,
12/04/2025,B,4,Z2,1,Brachiaria serrata,3,2.4,Fenced,TFB,
12/04/2025,B,4,Z2,1,Eragrostis rigidior,1,2.9,Fenced,TFB,
12/04/2025,B,4,Z2,4,Eragrostis superba,1,38.2,Fenced,TFB,
12/04/2025,B,4,Z2,4,Cymbopogon excavatus,1,26.4,Fenced,TFB,
12/04/2025,B,4,Z2,4,Heteropogon contortus,6,21.2,Fenced,TFB,
12/04/2025,B,4,Z2,4,,,14.2,Fenced,TFB,
12/04/2025,B,4,Z2,3,Heteropogon contortus,4,3.2,Fenced,TFB,
12/04/2025,B,4,Z2,3,Digitaria erianthra,2,4.5,Fenced,TFB,
12/04/2025,B,4,Z2,3,Aristida adscensionis,1,8.2,Fenced,TFB,
12/04/2025,B,4,Z2,3,Brachiaria serrata,8,6.5,Fenced,TFB,
12/04/2025,B,4,Z2,5,Brachiaria serrata,1,30.6,Fenced,TFB,
12/04/2025,B,4,Z2,5,Cymbopogon excavatus,5,18.5,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,14.6,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,25.8,Fenced,TFB,
12/04/2025,B,4,Z2,2,Aristida adscensionis,1,22.4,Fenced,TFB,
12/04/2025,B,4,Z2,2,Heteropogon contortus,6,24.1,Fenced,TFB,
12/04/2025,B,4,Z2,2,Cymbopogon excavatus,4,22.2,Fenced,TFB,
12/04/2025,B,4,Z2,2,Urochloa mosambicensis,2,27.5,Fenced,TFB,
12/04/2025,B,3,Z4,3,Heteropogon contortus,9,11.2,Unfenced,TF,
12/04/2025,B,3,Z4,3,Aristida adscensionis,6,8.2,Unfenced,TF,
12/04/2025,B,3,Z4,3,Cymbopogon excavatus,1,11.8,Unfenced,TF,
12/04/2025,B,3,Z4,3,,,7.5,Unfenced,TF,
12/04/2025,B,3,Z4,2,Aristida adscensionis,11,10.4,Unfenced,TF,
12/04/2025,B,3,Z4,2,Heteropogon contortus,1,18.6,Unfenced,TF,
12/04/2025,B,3,Z4,2,Cymbopogon nardus,1,18,Unfenced,TF,
12/04/2025,B,3,Z4,2,,,22.8,Unfenced,TF,
12/04/2025,B,3,Z4,5,Digitaria erianthra,16,13.8,Unfenced,TF,
12/04/2025,B,3,Z4,5,Cymbopogon nardus,1,8.4,Unfenced,TF,
12/04/2025,B,3,Z4,5,Heteropogon contortus,1,6.2,Unfenced,TF,
12/04/2025,B,3,Z4,5,,,5.2,Unfenced,TF,
12/04/2025,B,3,Z4,4,Heteropogon contortus,16,11.4,Unfenced,TF,
12/04/2025,B,3,Z4,4,Eragrostis rigidior,1,15.4,Unfenced,TF,
12/04/2025,B,3,Z4,4,Bothriochloa insculpta,1,11.9,Unfenced,TF,
12/04/2025,B,3,Z4,4,,,22,Unfenced,TF,
12/04/2025,B,3,Z4,1,Aristida adscensionis,3,8,Unfenced,TF,
12/04/2025,B,3,Z4,1,Heteropogon contortus,10,2.8,Unfenced,TF,
12/04/2025,B,3,Z4,1,Eragrostis rigidior,1,12,Unfenced,TF,
12/04/2025,B,3,Z4,1,,,10.3,Unfenced,TF,
12/04/2025,B,3,Z3,4,Heteropogon contortus,18,23.3,Unfenced,TF,
12/04/2025,B,3,Z3,4,Cymbopogon nardus,1,13,Unfenced,TF,
12/04/2025,B,3,Z3,4,Eragrostis rigidior,1,12.8,Unfenced,TF,
12/04/2025,B,3,Z3,4,,,14.1,Unfenced,TF,
12/04/2025,B,3,Z3,3,Hyperrhenia filipendula,1,8.5,Unfenced,TF,
12/04/2025,B,3,Z3,3,Heteropogon contortus,15,6.7,Unfenced,TF,
12/04/2025,B,3,Z3,3,Aristida adscensionis,2,6.5,Unfenced,TF,
12/04/2025,B,3,Z3,3,,,6.1,Unfenced,TF,
12/04/2025,B,3,Z3,2,Aristida adscensionis,1,8.3,Unfenced,TF,
12/04/2025,B,3,Z3,2,Aristida adscensionis,1,4.2,Unfenced,TF,
12/04/2025,B,3,Z3,2,Themeda triandra,1,9.6,Unfenced,TF,
12/04/2025,B,3,Z3,2,Brachiaria serrata,3,3.4,Unfenced,TF,
12/04/2025,B,3,Z3,2,Heteropogon contortus,4,7.8,Unfenced,TF,
12/04/2025,B,3,Z3,5,Eragrostis rigidior,3,14.1,Unfenced,TF,
12/04/2025,B,3,Z3,5,Aristida adscensionis,4,9.8,Unfenced,TF,
12/04/2025,B,3,Z3,5,Heteropogon contortus,11,7.3,Unfenced,TF,
12/04/2025,B,3,Z3,5,Cymbopogon nardus,1,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Heteropogon contortus,15,6.8,Unfenced,TF,
12/04/2025,B,3,Z3,1,Digitaria erianthra,3,8.2,Unfenced,TF,
12/04/2025,B,3,Z3,1,Eragrostis superba,1,7.9,Unfenced,TF,
12/04/2025,B,3,Z3,1,Aristida adscensionis,1,4.9,Unfenced,TF,
12/04/2025,B,3,Z1,2,Melinis repens,1,26.1,Fenced,TF,
12/04/2025,B,3,Z1,2,Cymbopogon excavatus,4,20.2,Fenced,TF,
12/04/2025,B,3,Z1,2,,,10.2,Fenced,TF,
12/04/2025,B,3,Z1,2,,,25,Fenced,TF,
12/04/2025,B,3,Z1,5,Cymbopogon nardus,3,14.6,Fenced,TF,
12/04/2025,B,3,Z1,5,Heteropogon contortus,16,20,Fenced,TF,
12/04/2025,B,3,Z1,5,Cymbopogon excavatus,1,29.3,Fenced,TF,
12/04/2025,B,3,Z1,5,Aristida adscensionis,1,44.2,Fenced,TF,
12/04/2025,B,3,Z1,5,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,Cynodon dactylon,3,41.9,Fenced,TF,
12/04/2025,B,3,Z1,1,Themeda triandra,5,26.1,Fenced,TF,
12/04/2025,B,3,Z1,1,Heteropogon contortus,3,27.8,Fenced,TF,
12/04/2025,B,3,Z1,1,Eragrostis superba,1,46,Fenced,TF,
12/04/2025,B,3,Z1,4,Aristida congesta B,1,25.8,Fenced,TF,
12/04/2025,B,3,Z1,4,Digitaria erianthra,4,10.9,Fenced,TF,
12/04/2025,B,3,Z1,4,Heteropogon contortus,10,6.3,Fenced,TF,
12/04/2025,B,3,Z1,4,,,25.1,Fenced,TF,
12/04/2025,B,3,Z1,3,Melinis repens,4,12,Fenced,TF,
12/04/2025,B,3,Z1,3,Aristida adscensionis,3,15.7,Fenced,TF,
12/04/2025,B,3,Z1,3,Bothriochloa insculpta,5,11.8,Fenced,TF,
12/04/2025,B,3,Z1,3,,,16.2,Fenced,TF,
12/04/2025,B,3,Z2,2,Aristida adscensionis,3,15.6,Fenced,TF,
12/04/2025,B,3,Z2,2,Cymbopogon excavatus,6,22.2,Fenced,TF,
12/04/2025,B,3,Z2,2,Melinis repens,1,26.8,Fenced,TF,
12/04/2025,B,3,Z2,2,Eragrostis superba,1,17.3,Fenced,TF,
12/04/2025,B,3,Z2,2,Eragrostis curvula,2,,Fenced,TF,
12/04/2025,B,3,Z2,1,Setaria sphacelata,1,39,Fenced,TF,
12/04/2025,B,3,Z2,1,Themeda triandra,2,28.8,Fenced,TF,
12/04/2025,B,3,Z2,1,Heteropogon contortus,7,17.1,Fenced,TF,
12/04/2025,B,3,Z2,1,Cymbopogon excavatus,2,41.5,Fenced,TF,
12/04/2025,B,3,Z2,4,Cymbopogon excavatus,4,33.2,Fenced,TF,
12/04/2025,B,3,Z2,4,Melinis repens,1,28,Fenced,TF,
12/04/2025,B,3,Z2,4,Heteropogon contortus,4,14.9,Fenced,TF,
12/04/2025,B,3,Z2,4,,,42.7,Fenced,TF,
12/04/2025,B,3,Z2,5,Heteropogon contortus,7,47.7,Fenced,TF,
12/04/2025,B,3,Z2,5,Cymbopogon nardus,2,35.5,Fenced,TF,
12/04/2025,B,3,Z2,5,,,25.2,Fenced,TF,
12/04/2025,B,3,Z2,5,,,51,Fenced,TF,
12/04/2025,B,3,Z2,3,Aristida congesta B,1,15.7,Fenced,TF,
12/04/2025,B,3,Z2,3,Digitaria erianthra,6,32.3,Fenced,TF,
12/04/2025,B,3,Z2,3,Heteropogon contortus,14,15.6,Fenced,TF,
12/04/2025,B,3,Z2,3,Cymbopogon nardus,2,22.7,Fenced,TF,
14/04/2025,A,5,Z4,2,Bothriochloa insculpta,5,19,Unfenced,THF,
14/04/2025,A,5,Z4,2,Cynodon dactylon,1,16.8,Unfenced,THF,
14/04/2025,A,5,Z4,2,Eragrostis gummiflua,1,16.7,Unfenced,THF,
14/04/2025,A,5,Z4,2,,,16.6,Unfenced,THF,
14/04/2025,A,5,Z4,1,Urochloa mosambicensis,2,0,Unfenced,THF,
14/04/2025,A,5,Z4,1,Cymbopogon excavatus,1,14.3,Unfenced,THF,
14/04/2025,A,5,Z4,1,Bothriochloa insculpta,2,14.7,Unfenced,THF,
14/04/2025,A,5,Z4,1,Heteropogon contortus,2,13.7,Unfenced,THF,
14/04/2025,A,5,Z4,4,Bothriochloa insculpta,2,21.8,Unfenced,THF,
14/04/2025,A,5,Z4,4,Cymbopogon excavatus,2,16.5,Unfenced,THF,
14/04/2025,A,5,Z4,4,Urochloa mosambicensis,1,20.7,Unfenced,THF,
14/04/2025,A,5,Z4,4,,,21.2,Unfenced,THF,
14/04/2025,A,5,Z4,3,Urochloa mosambicensis,3,13.5,Unfenced,THF,
14/04/2025,A,5,Z4,3,Aristida adscensionis,2,13.2,Unfenced,THF,
14/04/2025,A,5,Z4,3,Bothriochloa insculpta,9,13.9,Unfenced,THF,
14/04/2025,A,5,Z4,3,,,11.7,Unfenced,THF,
14/04/2025,A,5,Z4,5,Urochloa mosambicensis,2,0,Unfenced,THF,
14/04/2025,A,5,Z4,5,Bothriochloa insculpta,3,23.6,Unfenced,THF,
14/04/2025,A,5,Z4,5,Aristida diffusa,1,17.3,Unfenced,THF,
14/04/2025,A,5,Z4,5,Setaria incressata,1,16.5,Unfenced,THF,
14/04/2025,A,5,Z2,2,Aristida adscensionis,1,22.7,Unfenced,THF,
14/04/2025,A,5,Z2,2,Urochloa mosambicensis,2,17.4,Unfenced,THF,
14/04/2025,A,5,Z2,2,Bothriochloa insculpta,5,18.4,Unfenced,THF,
14/04/2025,A,5,Z2,2,Heteropogon contortus,2,20.6,Unfenced,THF,
14/04/2025,A,5,Z2,1,Hyperrhenia filipendula,3,19.6,Unfenced,THF,
14/04/2025,A,5,Z2,1,Panicum maximum,1,37.9,Unfenced,THF,
14/04/2025,A,5,Z2,1,Urochloa mosambicensis,5,36.2,Unfenced,THF,
14/04/2025,A,5,Z2,1,Heteropogon contortus,1,33.7,Unfenced,THF,
14/04/2025,A,5,Z2,4,Cymbopogon excavatus,2,32.9,Unfenced,THF,
14/04/2025,A,5,Z2,4,Aristida adscensionis,2,18.7,Unfenced,THF,
14/04/2025,A,5,Z2,4,Urochloa mosambicensis,2,18.4,Unfenced,THF,
14/04/2025,A,5,Z2,4,Hyperrhenia filipendula,2,17.7,Unfenced,THF,
14/04/2025,A,5,Z2,3,Panicum maximum,2,23.9,Unfenced,THF,
14/04/2025,A,5,Z2,3,Urochloa mosambicensis,3,12.9,Unfenced,THF,
14/04/2025,A,5,Z2,3,,,16.8,Unfenced,THF,
14/04/2025,A,5,Z2,3,,,14.9,Unfenced,THF,
14/04/2025,A,5,Z2,5,Cymbopogon excavatus,1,27.1,Unfenced,THF,
14/04/2025,A,5,Z2,5,Miscanthus junceus,1,23.6,Unfenced,THF,
14/04/2025,A,5,Z2,5,Urochloa mosambicensis,4,24.1,Unfenced,THF,
14/04/2025,A,5,Z2,5,,,21.8,Unfenced,THF,
14/04/2025,A,2,Z1,2,Cymbopogon excavatus,2,23.4,Fenced,F,
14/04/2025,A,2,Z1,2,Bothriochloa insculpta,10,20.2,Fenced,F,
14/04/2025,A,2,Z1,2,Aristida adscensionis,1,13.6,Fenced,F,
14/04/2025,A,2,Z1,2,Eragrostis gummiflua,2,17.2,Fenced,F,
14/04/2025,A,2,Z1,2,Eragrostis superba,1,,Fenced,F,
14/04/2025,A,2,Z1,1,Andropogon eucomas,1,29.8,Fenced,F,
14/04/2025,A,2,Z1,1,Bothriochloa insculpta,8,22.7,Fenced,F,
14/04/2025,A,2,Z1,1,Heteropogon contortus,1,19.6,Fenced,F,
14/04/2025,A,2,Z1,1,Eragrostis gummiflua,1,19.5,Fenced,F,
14/04/2025,A,2,Z1,4,Andropogon eucomas,2,15.1,Fenced,F,
14/04/2025,A,2,Z1,4,Bothriochloa insculpta,11,14.2,Fenced,F,
14/04/2025,A,2,Z1,4,,,13.8,Fenced,F,
14/04/2025,A,2,Z1,4,,,13.8,Fenced,F,
14/04/2025,A,2,Z1,5,Digitaria erianthra,3,19.1,Fenced,F,
14/04/2025,A,2,Z1,5,Brachiaria serrata,1,16.6,Fenced,F,
14/04/2025,A,2,Z1,5,Bothriochloa insculpta,9,18.1,Fenced,F,
14/04/2025,A,2,Z1,5,Andropogon eucomas,2,6.1,Fenced,F,
14/04/2025,A,2,Z1,5,Setaria incressata,7,,Fenced,F,
14/04/2025,A,2,Z1,3,Urochloa mosambicensis,4,29.6,Fenced,F,
14/04/2025,A,2,Z1,3,Bothriochloa insculpta,2,25.5,Fenced,F,
14/04/2025,A,2,Z1,3,,,23.9,Fenced,F,
14/04/2025,A,2,Z1,3,,,23,Fenced,F,
14/04/2025,A,2,Z2,2,Hyperthelia dissoluta,1,17.1,Fenced,F,
14/04/2025,A,2,Z2,2,Hyperrhenia filipendula,1,48.1,Fenced,F,
14/04/2025,A,2,Z2,2,Andropogon eucomas,2,43.6,Fenced,F,
14/04/2025,A,2,Z2,2,,,40.2,Fenced,F,
14/04/2025,A,2,Z2,3,Urochloa mosambicensis,4,21.1,Fenced,F,
14/04/2025,A,2,Z2,3,Hyparrhenia hirta,4,28.1,Fenced,F,
14/04/2025,A,2,Z2,3,Hyperthelia dissoluta,3,26.6,Fenced,F,
14/04/2025,A,2,Z2,3,Heteropogon contortus,3,11.6,Fenced,F,
14/04/2025,A,2,Z2,4,Hyparrhenia hirta,2,23.3,Fenced,F,
14/04/2025,A,2,Z2,4,Heteropogon contortus,1,5.5,Fenced,F,
14/04/2025,A,2,Z2,4,Setaria incressata,6,14.1,Fenced,F,
14/04/2025,A,2,Z2,4,Brachiaria serrata,3,13.4,Fenced,F,
14/04/2025,A,2,Z2,5,Hyperthelia dissoluta,3,66.7,Fenced,F,
14/04/2025,A,2,Z2,5,Hyparrhenia hirta,1,29.4,Fenced,F,
14/04/2025,A,2,Z2,5,Urochloa mosambicensis,3,20.7,Fenced,F,
14/04/2025,A,2,Z2,5,,,21.9,Fenced,F,
14/04/2025,A,2,Z2,1,Andropogon eucomas,1,25.3,Fenced,F,
14/04/2025,A,2,Z2,1,Bothriochloa insculpta,2,18.8,Fenced,F,
14/04/2025,A,2,Z2,1,Miscanthus junceus,4,18.5,Fenced,F,
14/04/2025,A,2,Z2,1,,,16.5,Fenced,F,
14/04/2025,A,2,Z3,1,Hyperthelia dissoluta,2,16.9,Unfenced,F,
14/04/2025,A,2,Z3,1,Bothriochloa insculpta,5,22.6,Unfenced,F,
14/04/2025,A,2,Z3,1,Eragrostis gummiflua,1,20,Unfenced,F,
14/04/2025,A,2,Z3,1,,,19.2,Unfenced,F,
14/04/2025,A,2,Z3,2,Heteropogon contortus,1,15.8,Unfenced,F,
14/04/2025,A,2,Z3,2,Eragrostis superba,1,11.1,Unfenced,F,
14/04/2025,A,2,Z3,2,Aristida diffusa,3,10.6,Unfenced,F,
14/04/2025,A,2,Z3,2,Bothriochloa insculpta,8,13.3,Unfenced,F,
14/04/2025,A,2,Z3,3,Urochloa mosambicensis,2,28.6,Unfenced,F,
14/04/2025,A,2,Z3,3,Andropogon eucomas,1,24,Unfenced,F,
14/04/2025,A,2,Z3,3,Bothriochloa insculpta,12,20.4,Unfenced,F,
14/04/2025,A,2,Z3,3,,,14.9,Unfenced,F,
14/04/2025,A,2,Z3,5,Cymbopogon excavatus,3,18.4,Unfenced,F,
14/04/2025,A,2,Z3,5,Eragrostis superba,2,14.1,Unfenced,F,
14/04/2025,A,2,Z3,5,Bothriochloa insculpta,12,16.9,Unfenced,F,
14/04/2025,A,2,Z3,5,,,16.2,Unfenced,F,
14/04/2025,A,2,Z3,4,Urochloa mosambicensis,5,30.1,Unfenced,F,
14/04/2025,A,2,Z3,4,Hyperrhenia filipendula,3,23.6,Unfenced,F,
14/04/2025,A,2,Z3,4,Andropogon eucomas,1,21.6,Unfenced,F,
14/04/2025,A,2,Z3,4,Bothriochloa insculpta,8,17.6,Unfenced,F,
14/04/2025,A,2,Z4,2,Hyperthelia dissoluta,5,17.5,Unfenced,F,
14/04/2025,A,2,Z4,2,Urochloa mosambicensis,3,34.7,Unfenced,F,
14/04/2025,A,2,Z4,2,,,44.3,Unfenced,F,
14/04/2025,A,2,Z4,2,,,40.8,Unfenced,F,
14/04/2025,A,2,Z4,1,Aristida adscensionis,3,17.3,Unfenced,F,
14/04/2025,A,2,Z4,1,Hyperthelia dissoluta,8,17.5,Unfenced,F,
14/04/2025,A,2,Z4,1,Hyperrhenia filipendula,4,25,Unfenced,F,
14/04/2025,A,2,Z4,1,,,20.5,Unfenced,F,
14/04/2025,A,2,Z4,4,Urochloa mosambicensis,4,65.6,Unfenced,F,
14/04/2025,A,2,Z4,4,Hyperthelia dissoluta,3,43.3,Unfenced,F,
14/04/2025,A,2,Z4,4,Hyperrhenia filipendula,4,35.5,Unfenced,F,
14/04/2025,A,2,Z4,4,Andropogon eucomas,3,28.8,Unfenced,F,
14/04/2025,A,2,Z4,5,Hyperthelia dissoluta,4,47,Unfenced,F,
14/04/2025,A,2,Z4,5,Hyperrhenia filipendula,5,45.1,Unfenced,F,
14/04/2025,A,2,Z4,5,Urochloa mosambicensis,2,37.2,Unfenced,F,
14/04/2025,A,2,Z4,5,Heteropogon contortus,3,44.5,Unfenced,F,
14/04/2025,A,2,Z4,3,Cymbopogon nardus,1,53.7,Unfenced,F,
14/04/2025,A,2,Z4,3,Andropogon eucomas,3,39.4,Unfenced,F,
14/04/2025,A,2,Z4,3,Urochloa mosambicensis,1,28.3,Unfenced,F,
14/04/2025,A,2,Z4,3,Heteropogon contortus,3,30.7,Unfenced,F,
14/04/2025,A,2,Z4,3,Hyperthelia dissoluta,3,,Unfenced,F,
14/04/2025,A,2,Z4,3,Setaria sphacelata,1,,Unfenced,F,
14/04/2025,A,3,Z3,2,Setaria sphacelata,4,26.6,Fenced,TFB,
14/04/2025,A,3,Z3,2,Digitaria erianthra,4,17.5,Fenced,TFB,
14/04/2025,A,3,Z3,2,Urochloa mosambicensis,3,19,Fenced,TFB,
14/04/2025,A,3,Z3,2,Cynodon dactylon,12,18.7,Fenced,TFB,
14/04/2025,A,3,Z3,1,Heteropogon contortus,6,27.5,Fenced,TFB,
14/04/2025,A,3,Z3,1,Melinis repens,5,24.8,Fenced,TFB,
14/04/2025,A,3,Z3,1,Aristida diffusa,6,26.7,Fenced,TFB,
14/04/2025,A,3,Z3,1,Panicum maximum,2,22.2,Fenced,TFB,
14/04/2025,A,3,Z3,5,Hyperthelia dissoluta,3,19,Fenced,TFB,
14/04/2025,A,3,Z3,5,Hyperrhenia filipendula,4,24.7,Fenced,TFB,
14/04/2025,A,3,Z3,5,Heteropogon contortus,4,21.9,Fenced,TFB,
14/04/2025,A,3,Z3,5,Urochloa mosambicensis,4,24.9,Fenced,TFB,
14/04/2025,A,3,Z3,3,Heteropogon contortus,8,24.9,Fenced,TFB,
14/04/2025,A,3,Z3,3,Themeda triandra,2,22.3,Fenced,TFB,
14/04/2025,A,3,Z3,3,Cymbopogon excavatus,1,25.6,Fenced,TFB,
14/04/2025,A,3,Z3,3,Digitaria erianthra,4,21.5,Fenced,TFB,
14/04/2025,A,3,Z3,3,Panicum maximum,2,,Fenced,TFB,
14/04/2025,A,3,Z3,4,Hyperthelia dissoluta,3,33.7,Fenced,TFB,
14/04/2025,A,3,Z3,4,Aristida adscensionis,3,26.8,Fenced,TFB,
14/04/2025,A,3,Z3,4,Hyperrhenia filipendula,1,33.4,Fenced,TFB,
14/04/2025,A,3,Z3,4,Cymbopogon excavatus,1,32,Fenced,TFB,
14/04/2025,A,3,Z1,2,Hyparrhenia hirta,1,46.7,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,0,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,0,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,0,Fenced,TFB,
14/04/2025,A,3,Z1,3,Bothriochloa insculpta,6,20.6,Fenced,TFB,
14/04/2025,A,3,Z1,3,Cymbopogon excavatus,1,16.1,Fenced,TFB,
14/04/2025,A,3,Z1,3,,,15.6,Fenced,TFB,
14/04/2025,A,3,Z1,3,,,14.4,Fenced,TFB,
14/04/2025,A,3,Z1,4,Andropogon eucomas,3,18.1,Fenced,TFB,
14/04/2025,A,3,Z1,4,Bothriochloa insculpta,5,14.3,Fenced,TFB,
14/04/2025,A,3,Z1,4,Urochloa mosambicensis,2,12.7,Fenced,TFB,
14/04/2025,A,3,Z1,4,,,12.4,Fenced,TFB,
14/04/2025,A,3,Z1,1,Urochloa mosambicensis,6,20.9,Fenced,TFB,
14/04/2025,A,3,Z1,1,Aristida congesta C,4,25.5,Fenced,TFB,
14/04/2025,A,3,Z1,1,Themeda triandra,3,28.6,Fenced,TFB,
14/04/2025,A,3,Z1,1,,,1.3,Fenced,TFB,
14/04/2025,A,3,Z1,5,Hyperthelia dissoluta,3,56.5,Fenced,TFB,
14/04/2025,A,3,Z1,5,Hyperrhenia filipendula,5,11.2,Fenced,TFB,
14/04/2025,A,3,Z1,5,Heteropogon contortus,4,61.9,Fenced,TFB,
14/04/2025,A,3,Z1,5,,,9.7,Fenced,TFB,
